Commit SHA,Commit message
2fce8cf869a14e5b7ec417893b0194b98536278b,'Fixed some warnings related to signed/unsigned comparison\n\nThis fix tries to fix some warning related to\n```\nwarning: comparison between signed and unsigned integer expressions\n```\nby address some easy fix in changing `int -> size_t` in case of loop index.\n\nThis fix is related to #10838.\n\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'
59ae0c0f9ac654bd668fb633feef3dbe26bae8ee,'tfdbg: revert dns:/// prefix in gRPC mode\n\nPiperOrigin-RevId: 160319348'
febcf3c7b9fddffe9aceaae626f184d5c39b657f,'tfdbg doc: fixes and improvements\n\nPiperOrigin-RevId: 160318411'
5984c11a94c5c914ef88e1081cff667008a95022,"'Add gzip and zlib support for FixedLengthRecordReader (#8901)\n\n* Switch from InputBuffer to BufferedInputStream for FixedLengthRecordReader\r\n\r\nThis commit switch from InputBuffer to BufferedInputStream for\r\nFixedLengthRecordReader, for the purpose of allowing compressed file as\r\nFixedLengthRecordReader.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Remove the need to file the file size before hand for FixedLengthRecordReader\r\n\r\nThis commit updates the implementation of FixedLengthRecordReader so that\r\nit will not try to find the file size before hand.\r\n\r\nThe purpose is to allow FixedLengthRecordReader to take a non-seekable file\r\nas an input. In a non-seekable file (e.g., a compressed file), it may not\r\nbe possible to find the file size (e.g., in a uncompressed file length).\r\n\r\nThis commit is part of the effort to support gzip/zlib compression.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add gzip and zlib support for FixedLengthRecordReader\r\nThis fix adds gzip and zlib support for FixedLengthRecordReader,\r\nas was discussed in 8856.\r\nWhen FixedLengthRecordReader is used, it will check for\r\nencoding flag and use ZlibInputStream as needed.\r\nThe usage of InputBuffer in FixedLengthRecordReader has\r\nalso been changed to BufferedInputStream to match ZlibInputStream.\r\n\r\nThis fix fixes 8856.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Add additional test cases where num_records=0 and hop_bytes>record_bytes\r\n\r\nThis commit adds additional test cases where num_records=0 and hop_bytes>record_bytes\r\n\r\nThis commit also updated the API golden so that API compatibility test passes.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'"
f8b315bfb766448249e4c93065ba42431614ae65,"""TESTFIX:  distributions:trig_test wasn't passing in ASAN mode.\n\nPiperOrigin-RevId: 160315597"""
a6992a1fd7100b48a3a08fe242b13344157fdcd2,'Fix for contrib.layers test that was raising an IndexError (#11069)\n\n* variable name change and documentation clarification\r\n\r\n* Updated a test to eliminate an error it raises'
4114aaebbe68bf37e73204faf7e3392586c3c1fb,'Fix documentation of Estimator class (invalid quotes).\n\nPiperOrigin-RevId: 160292803'
f062ffbbad0f578c81e44e01bb0c4df2e582ad33,'tfdbg example: fix --tensor_size issue in debug_fibonacci\n\nPiperOrigin-RevId: 160290541'
beb291b3c0e95f1150c446e06f8f80675ab3b528,'[TF:XLA] Update Tensorflow LLVM release to upstream r306370.\n\nFix broken XLA build.\n\nPiperOrigin-RevId: 160284588'
08a23d412b7d18a4d8ee41e24b03f4c616e32eb0,'Fix uninitialized values in TensorForest code.\n\nPiperOrigin-RevId: 160284420'
674f56b578b88a0e3f1017b63fa64c3ae1a83b6e,'Fixed the bug that Estimator does not make deepcopy of params in constructor\n\nPiperOrigin-RevId: 160281247'
1d6593e2ecd8fe4e8eea7a3363fa6878cb978460,"'Fixed comment style and changed if condition from ""power"" to ""power && little_endian"" (ppc64le specific)'"
3576c25078090c35658ca0512cbd03697d36e06b,'Fix backward compatibility test broken by rollback.\n\nPiperOrigin-RevId: 160222187'
90b2a38a1f7cd7cde0f012249407574e97583096,'bugfix: summaries variable was undefined. (#11059)'
977bb1a52c90f41a3b3f75b6a5290e28a30e13f4,'Update WorkerCacheLogger::RecordRecvTensor (#10974)\n\n* Update WorkerCacheLogger::RecordRecvTensor\r\n\r\nUpdate WorkerCacheLogger::RecordRecvTensor to let future improvements to tracing tools:\r\n* Add a placeholder for more details about a RecvTensor call.\r\n* Custom title to possibly distinguish between control and data flow RecvTensor calls.\r\n\r\n* Add a new method RecordDataTransfer.\r\n\r\n* Minor fix'
710fd7a65ab4b59183b8aeb5de8716f0712f918e,'Expose TFRecordWriter.Flush() in Python (#10686)\n\n* Expose TFRecordWriter.Flush() in Python\r\n\r\nThis fix tries to address the issue raised in #10644 where\r\nit was not possible to call `TFRecordWriter.Flush()` in Python.\r\nThe C++ interface already has the `Flush()` so this fix exposes\r\nit to python level.\r\n\r\nThis fix is related to #10644.\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\r\n\r\n* Update the API goldens for APi compatibility\r\n\r\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'
8bfbc12e19f7e98ec3525eacf06a2cb75b4fc482,"'a python implmentation of label_image (#9261)\n\n* a python implmentation of label_image\r\n\r\nA quick implementation of tensorflow/examples/label_image/main.cc\r\nin python.\r\n\r\nWith data file described in [1], we can we get reasonable results\r\n\r\n$ python3 ./tensorflow/examples/label_image/label_image.py\r\nmilitary uniform 0.834306\r\nmortarboard 0.0218692\r\nacademic gown 0.0103579\r\npickelhaube 0.00800814\r\nbulletproof vest 0.00535088\r\n\r\n[1] https://www.tensorflow.org/tutorials/image_recognition\r\n\r\n* fix the gif decoding problem and add bmp decoding\r\n\r\n* Add from __future__ as per style guide.'"
f3c89936e97c99dead1ca3310246691c1b221adf,"'Merge changes from github.\nEND_PUBLIC\n\nNote: this CL will break builds.  cl/159887762 to follow to fix all the breakages.\n\n---\nCommit 2336cdf7f authored by Maxwell Paul Brickner<mbrickn@users.noreply.github.com>\nCommitted by gunan<gunan@google.com>:\nUpdated link to use HTTPS (#10998)\n\nHowdy!\n\nI just updated a link to use https instead of http.\n\nThanks!\n---\nCommit ad0892df1 authored by Luke Iwanski<luke@codeplay.com>\nCommitted by Luke Iwanski<luke@codeplay.com>:\n[OpenCL] Fixes run_metadata_test for SYCL\n\n This test is designed to test CUDA specific behavior\n\n---\nCommit 6b37a0725 authored by Todd Wang<toddwang@gmail.com>\nCommitted by GitHub<noreply@github.com>:\nUpdate comments\n---\nCommit 1699d904a authored by John Lawson<john@codeplay.com>\nCommitted by Luke Iwanski<luke@codeplay.com>:\n[OpenCL] Fixes CUDA specific test run on SYCL (#56)\n\nThe testBadParentValuesOnGPU should only be run on CUDA devices, as the\ntest checks for particular CUDA behaviour. We don\'t actually provide a\nSYCL kernel for GatherTree and so it\'s not a problem that the tests\ndon\'t target SYCL.\n---\nCommit 3c1946230 authored by myPrecious<Moriadry@users.noreply.github.com>\nCommitted by Shanqing Cai<cais@google.com>:\nJava API to get the size of specified input list of operations. (#10865)\n\n* Java API to get the size of specified input list of operations\n\n* remove unnecessary explain to avoid bring a new term to users.\n\n---\nCommit e911c7480 authored by Luke Iwanski<luke@codeplay.com>\nCommitted by Luke Iwanski<luke@codeplay.com>:\n[OpenCL] REGISTER -> REGISTER6\n\n---\nCommit fbf6c4cec authored by superryanguo<superryanguo@gmail.com>\nCommitted by superryanguo<superryanguo@gmail.com>:\nSimplify the Quickstart section with the weblink is better\n\n---\nCommit 72e2918cc authored by Taehoon Lee<taehoonlee@snu.ac.kr>\nCommitted by Taehoon Lee<taehoonlee@snu.ac.kr>:\nFix typos\n\n---\nCommit 90c4406b7 authored by Rishabh Patel<patelrishabh@users.noreply.github.com>\nCommitted by GitHub<noreply@github.com>:\nCorrect the learning rate as per the code snippet\n---\nCommit 03da61134 authored by Todd Wang<toddwang@gmail.com>\nCommitted by GitHub<noreply@github.com>:\nUpdate ir_array.cc\n---\nCommit 2df6cd3ac authored by Todd Wang<toddwang@gmail.com>\nCommitted by GitHub<noreply@github.com>:\nAnother try\n---\nCommit af0cbace1 authored by Luke Iwanski<luke@codeplay.com>\nCommitted by Benoit Steiner<benoitsteiner@users.noreply.github.com>:\n[OpenCL] Transpose to go through Eigen (#10321)\n\n---\nCommit fc7361081 authored by Luke Iwanski<luke@codeplay.com>\nCommitted by Benoit Steiner<benoitsteiner@users.noreply.github.com>:\n[OpenCL] Registers RGBToHSV and HSVToRGB (#91) (#10848)\n\n* [OpenCL] Added RGBToHSV and HSVToRGB\n\n* Aligning \'\\\'\n---\nCommit 832894ef8 authored by Luke Iwanski<luke@codeplay.com>\nCommitted by Benoit Steiner<benoitsteiner@users.noreply.github.com>:\n[OpenCL] Registers AdjustContrastv2 (#10949)\n\n* [OpenCL] Registers AdjustContrastv2 (#93)\n\n* [OpenCL] Extended adjust_contrast_op_benchmark_test for OpenCL (#96)\n\n* [OpenCL] Extended adjust_contrast_op_benchmark_test for OpenCL\n\n* simplified to #ifndef\n\n* Changed to ""#if GOOGLE_CUDA""\n\n* Update adjust_contrast_op_benchmark_test.cc\n\n* Added comments\n\n---\nCommit cb4c2f8d1 authored by Yifei Feng<yifeif@google.com>\nCommitted by Yifei Feng<yifeif@google.com>:\nMake TransferBufferToInFeed not virual so it compiles.\n\n---\nCommit e89f04d80 authored by Yifei Feng<yifeif@google.com>\nCommitted by Yifei Feng<yifeif@google.com>:\nFix calling Literal member functions.\n\n---\nCommit 15a8df724 authored by Yifei Feng<yifeif@google.com>\nCommitted by Yifei Feng<yifeif@google.com>:\nFix mac build\nclone from meheff\'s change:\n[XLA] Change return type of DeviceAssignment::Deserialize to fix build\nbreakage on mac.\nThe mac build had the following error:\n\nerror: incomplete type \'xla::DeviceAssignment\' used in type trait\nexpression\n\nThis was due to a static method returning a StatusOr<DeviceAssignment>\ninside of the definition of DeviceAssignment.\n\n---\nCommit a54d43fa4 authored by Yifei Feng<yifeif@google.com>\nCommitted by Yifei Feng<yifeif@google.com>:\nReplace LiteralUtil to Literal in compiler/plugin/executor\n\n---\nCommit 88a6bb80c authored by Guenther Schmuelling<guschmue@microsoft.com>\nCommitted by Guenther Schmuelling<guschmue@microsoft.com>:\nexpand inline for debug builds to limit number of symbols\n\n---\nCommit 62fb49d31 authored by Yifei Feng<yifeif@google.com>\nCommitted by Yifei Feng<yifeif@google.com>:\nFix visibility error for contrib/remote_fused_graph/pylib/BUILD.\n\n---\nCommit 4c75252f2 authored by Mark Neumann<markn@allenai.org>\nCommitted by Mark Neumann<markn@allenai.org>:\nfix initial test values to avoid numerical instability\n\n---\nCommit b58d98353 authored by sj6077<epik03sj@gmail.com>\nCommitted by Benoit Steiner<benoitsteiner@users.noreply.github.com>:\nFixes of AutoParallel bug (#10368)\n\n* Fix the bug that auto_parallel could replicate variable snapshot name\n\n* Use NodeName in grappler:utils instead of substr, convert variables->variable_def of grappler item\n\n* remove variable_def from grappler item, exclude snapshot nodes from dont_replicate_nodes in auto_parallel\n\n---\nCommit a286b7db8 authored by Yifei Feng<yifeif@google.com>\nCommitted by Yifei Feng<yifeif@google.com>:\nMake debug_test slice integer.\n\n---\nCommit 97fcfdfa6 authored by Toby Boyd<tobyboyd@google.com>\nCommitted by GitHub<noreply@github.com>:\nFixed path to seq2seq.py and minor formatting\n---\nCommit 63c1befb8 authored by Anish Shah<shah.anish07@gmail.com>\nCommitted by Anish Shah<shah.anish07@gmail.com>:\nImprove docs for tf.nn.depthwise_conv2d_native\n\n---\nCommit 8d42202b2 authored by Yong Tang<yong.tang.github@outlook.com>\nCommitted by Yong Tang<yong.tang.github@outlook.com>:\nFix mismatched delete in mkl_tfconv_op.cc\n\nThis fix fixes mismatched new[]-delete in mkl_tfconv_op.cc\n\n(the file went through clang-format so there are some additional\nchanges)\n\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>\n\n---\nCommit 26301bd55 authored by Danny Goodman<goodman.danny@gmail.com>\nCommitted by Danny Goodman<goodman.danny@gmail.com>:\nfix error format\n\n---\nCommit b3f33ad46 authored by Yao Zhang<yaozhang@google.com>\nCommitted by TensorFlower Gardener<gardener@tensorflow.org>:\nMake changes to prepare for the fused option of batch norm to be set to None (None means using fused batch norm if possible).\n\nPiperOrigin-RevId: 159649743\n\n---\nCommit a4a469832 authored by A. Unique TensorFlower<gardener@tensorflow.org>\nCommitted by TensorFlower Gardener<gardener@tensorflow.org>:\n[XLA] Add tests for select ops and while loops that produce tuples that contain predicates.\n\nPiperOrigin-RevId: 159645900\n\n---\nCommit 980d3f2be authored by A. Unique TensorFlower<gardener@tensorflow.org>\nCommitted by TensorFlower Gardener<gardener@tensorflow.org>:\nUse C API to implement Operation.name property\n\nThis name property is used in many existing tests including those that\nalready run with C API enabled (math_ops_test, framework_ops_test,\nsession_test, session_partial_run_test, math_ops_test_gpu, etc).\n\nPiperOrigin-RevId: 159645767\n\n---\nCommit 26239c706 authored by A. Unique TensorFlower<gardener@tensorflow.org>\nCommitted by TensorFlower Gardener<gardener@tensorflow.org>:\nPreviously we didn\'t have an implementation of BatchNormInference and BatchNormTraining, which gives a linker error if anyone ever tries to call that. A dummy implementation is friendlier than a linker error.\n\nPiperOrigin-RevId: 159645612\n\n---\nCommit f671c5caa authored by A. Unique TensorFlower<gardener@tensorflow.org>\nCommitted by TensorFlower Gardener<gardener@tensorflow.org>:\nBEGIN_PUBLIC\nAutomated g4 rollback of changelist 159570549\n\nPiperOrigin-RevId: 160182040'"
d778904d942dcfcda8d21fe990cbb4e20102cfe9,'Fixes to cuda_config.h.\n\nPiperOrigin-RevId: 160168545'
3faa4d2d9672fb6f8ba8f80a0df45dabeb5a3382,"""Fix missing variable unref\n\nDirect leak of 56 byte(s) in 1 object(s) allocated from:\n    #0 0xf5ee272 in operator new(unsigned long) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0xf5ee272)\n    #1 0x1b51394c in tensorflow::AssignVariableOp<Eigen::ThreadPoolDevice, float>::Compute(tensorflow::OpKernelContext*)::'lambda'(tensorflow::Var**)::operator()(tensorflow::Var**) const (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1b51394c)\n    #2 0x1b5136c0 in std::_Function_handler<tensorflow::Status (tensorflow::Var**), tensorflow::AssignVariableOp<Eigen::ThreadPoolDevice, float>::Compute(tensorflow::OpKernelContext*)::'lambda'(tensorflow::Var**)>::_M_invoke(std::_Any_data const&, tensorflow::Var**) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1b5136c0)\n    #3 0x1b50b289 in std::function<tensorflow::Status (tensorflow::Var**)>::operator()(tensorflow::Var**) const (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1b50b289)\n    #4 0x1b50af88 in tensorflow::Status tensorflow::ResourceMgr::LookupOrCreate<tensorflow::Var>(basic_string<char, std::char_traits<char>, std::allocator<char> > const&, basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tensorflow::Var**, std::function<tensorflow::Status (tensorflow::Var**)>) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1b50af88)\n    #5 0x1b50ac10 in tensorflow::Status tensorflow::LookupOrCreateResource<tensorflow::Var>(tensorflow::OpKernelContext*, tensorflow::ResourceHandle const&, tensorflow::Var**, std::function<tensorflow::Status (tensorflow::Var**)>) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1b50ac10)\n    #6 0x1b512f1e in tensorflow::AssignVariableOp<Eigen::ThreadPoolDevice, float>::Compute(tensorflow::OpKernelContext*) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1b512f1e)\n    #7 0x1d1881c7 in tensorflow::ThreadPoolDevice::Compute(tensorflow::OpKernel*, tensorflow::OpKernelContext*) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0x1d1881c7)\n    #8 0xf96e0fe in tensorflow::KernelAndDevice::Run(std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> >*, std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> >*) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0xf96e0fe)\n    #9 0xf94f9c8 in TFE_Execute (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0xf94f9c8)\n    #10 0xf94356d in TFE_Py_Execute(TFE_Context*, int, char const*, tensorflow::gtl::InlinedVector<TFE_TensorHandle*, 4>*, _object*, tensorflow::gtl::InlinedVector<TFE_TensorHandle*, 2>*, TF_Status*) (/build/cas/5d2/5d2be3b530580573ff7269adcab7cbac+0xf94356d)\n\nPiperOrigin-RevId: 160160101"""
3af6341edf4fe95f63f8857acfb6e0cbe0797a57,"'Use native compute capabilities as default (#10995)\n\n* use native compute capabilities as default\r\n\r\n* use existing binary, support windows\r\n\r\n* fix when unable to detect native compute cap.\r\n\r\nfix when unable to detect native compute cap.\r\nalso, windows & linux can use the same bin name\r\n\r\n* add comment\r\n\r\n* add some comment'"
838a19df11b53656d081447a74b7fb29aa18b5ac,'Fix typos (#11050)'
26cb8a192914a05d02a078729db6f4b26439ad0c,"'Arbitrary dim for tile (#10793)\n\n* add sketch code\r\n\r\n* add TileSimple on CPU, pass UT\r\n\r\n* add gpu implementation of Tile; add unit test\r\n\r\n* delete unused test\r\n\r\n* fix compile problems of gpu\r\n\r\n* delete unused headers\r\n\r\n* fix linking problem of Tile struct\r\n\r\n* use Tensor:tensor() instead of handcraft\r\n\r\n* merge tile_functor into tile_ops\r\n\r\n* add python unit test and delete c++\r\n\r\n* delete tile_op c++ unit test in BUILD\r\n\r\n* use Tensor::flat<T>() instead of Tensor::tensor_data()\r\n\r\n* remove cast; add high rank tile_op test in shape_ops_test.py\r\n\r\n* remove const cast\r\n\r\n* fix buildifer error\r\n\r\n* reorder BUILD\r\n\r\n* add tile_functor into makefile'"
708cbaf2f6bbbda931e7bf627ce5f840d9c92162,"""Merge pull request #11003 from bryandeng/dataset-readme-fix\n\nTypo fix in Dataset API's README"""
a0b919e00bafad743f128e847c4a994b539a80ac,'Merge pull request #11030 from windo/patch-1\n\ntest_session: fix doc formatting'
bbec8733500f65d2c55b97d1b18f6a6362cdf760,'Update momentum.py\n\nfixed a typo in the documentation'
337b7c8c6262bcc2ef00f5a636d7020e632aa32d,"'Fix multinomial doc-string, input arg logits expects to log-probabilities and not log-odds.\n\nPiperOrigin-RevId: 160036709'"
4a5d20ea257531659ed4ba7419e0d7c7a1cf53d3,'test_session: fix doc formatting'
90740259edb1ff2a858cac71075a8020cb4a18f8,"'[Build] Reduces build time for SYCL target (#10996)\n\n* [Build] Removes tensorboard from skip list since it has been removed\r\n\r\n* Improve SYCL config for Tensorflow (#98)\r\n\r\nOnly libtensorflow attempts to link against libComputeCpp.so now,\r\nother targets should only utilise the headers. Added more if_sycl\r\nstatements to BUILD files.\r\n\r\n* [Build] Fixes typos & linkstatic=1 -> linkstatic=0\r\n\r\n* [Build] Cleans SYCL dependency, linkstatic = 0\r\n\r\n* [Build] No need to link syclrt tensorflow/BUILD\r\n\r\n* sycl_runtime is needed in kernels/BUILD due to inclusion'"
0fbb0c45f9776879abf5620ed9be50ffb1e6626c,"'tfdbg: a few minor fixes and improvements\n\n* Let DumpingDebugWrapperSession and DumpingDebugHook create session_root if it doesn\'t exist\n* Add README.md to tensorflow/python/debug\n* Add section ""Debugging Keras Models with TFDBG"" in debugger.md\n\nPiperOrigin-RevId: 159976070'"
270a3e8886e352ad563a3431963296e3dc6dae06,'Windows: Fix CUDNN_INSTALL_PATH in ./configure (#11014)'
4cc35257f1f3613aae65a42b96e5ea5bba785f66,'Java: NativeLibrary: Fix URL in error message.\n\nAnd add some detail.\nInspired by #11015\n\nPiperOrigin-RevId: 159962478'
9bcc8ea8c476e1649680871ece9d8495e51a4b25,"""Typo fix in Dataset API's README"""
8744f832fe5de8e2e75961e55f8d173348d9f1c9,'Fixed cmake tests.\n\nPiperOrigin-RevId: 159901417'
07678fef5510d4a7c89d28b222ce72df49456a97,'Generating TBAA metadata causes the LLVM to miscompile after\nhttps://reviews.llvm.org/rL305938).  Disable TBAA (to stop the miscompiles)\nwhile we fix the root issue.\n\nPiperOrigin-RevId: 159895736'
338a7ead4475d6b97b420d6d1c56ff66815e3e7b,'[BatchNorm] Minor fixes to TF doc\n\nPiperOrigin-RevId: 159886125'
30db28e416b5b39f72abf78a225817556e38e399,"'Move sparse_fill_empty_rows to new, *significantly* faster, C++ kernel for everyone.\n\nAlso fix a bug in the C++ op when the input ST has 0 elements.\n\nPiperOrigin-RevId: 159880044'"
7a80e267e380dae8cfdafc4dd32ab782608be1f5,"'Fix bugs related to distributions over integers.\n\n- Ensure that the max number of categories does not exceed largest integer-form float.\n- Make dtype inference consistent between Categorical and Multinomial\ndistributions.\n- Improve documentation to better reflect that the Categorical\ndistribution is analogous to `argmax{OneHotCategorical}` (itself being\nidentical to `argmax{Multinomial(p,n=1)}` but not Multinomial.\n- Fix validation_args Heisenberg uncertainty: only validation logic should live under self.validate_args. E.g., validate_args=True would sometimes imply `x=floor(x)` which changes behavior thus making debugging impossible because enabling validation *changes* values.\n- Corrected `Geometric` swapping of validate_args` and `allow_nan_stats` default-values.\n\nFixes #10149\n\nPiperOrigin-RevId: 159872532'"
73d4647db1fc2fbfa6cc84895e783e3d49b1924e,"""Fix cuda_kernel_helper_test. std::numeric_limits<int32>::max() doesn't pass, so\nI didn't use that.\n\nPiperOrigin-RevId: 159869169"""
9c0d48a5352ef52eeb8451910b55ec8baf02433f,'Merge pull request #10981 from lukeiwanski/hotfix/cwise_op_invert\n\n[OpenCL] REGISTER -> REGISTER6'
a4536138a35427ca4928cc81b0e5f0ec8ee62e39,'Merge pull request #10988 from lukeiwanski/opencl/beam_search_ops_test\n\n[OpenCL] Fixes CUDA specific test run on SYCL (#56)'
f019f51fc6c71187ac3d0b6ac092b41609a1f6d5,'Merge pull request #10993 from lukeiwanski/opencl/run_metadata_test\n\n[OpenCL] Fixes run_metadata_test for SYCL'
f302975b58a70b95040062d73a817ff647bc6a79,'Merge pull request #10868 from tatatodd/xla_ir_array_fix\n\n[XLA] Add override of Permute to fix compile errors'
ad0892df1db853972245c5bb88e6952312cf8157,'[OpenCL] Fixes run_metadata_test for SYCL\n\n This test is designed to test CUDA specific behavior'
1076c0caec7f1fd136b4b7ac407109af7bc0e387,'Merge pull request #10962 from guschmue/win-fix-dbg-build\n\nexpand inline for debug builds to limit number of symbols'
bfc1c235bc23ef3909dcbbf4823cf34d209ce523,'Fixes some docstrings in feature_column.\n\nPiperOrigin-RevId: 159850619'
05c1dfa95c6cccc92ac2353834bac453a52310c2,'Merge pull request #10531 from llhe/rdma_fix\n\nImprove RDMA rendezvous speed'
8e59aa6cb0fae975bd7f4120eaa30f5c2f9afefa,'Merge pull request #10967 from taehoonlee/fix_typos\n\nFix typos'
1699d904afa9568db12d4948a330947048b68e96,"""[OpenCL] Fixes CUDA specific test run on SYCL (#56)\n\nThe testBadParentValuesOnGPU should only be run on CUDA devices, as the\r\ntest checks for particular CUDA behaviour. We don't actually provide a\r\nSYCL kernel for GatherTree and so it's not a problem that the tests\r\ndon't target SYCL."""
e525ed179eaa2c3b3d636b2cc80d287bc32bce0e,'Merge pull request #10948 from dgboy2000/master\n\nfix error string format'
df2b6a2ce183492f0fb276800d53608f4f4fd13b,'Fixes a TODO in head_test.\n\nPiperOrigin-RevId: 159789178'
72e2918ccd615691591c70c2200d3c25b8fd7d35,'Fix typos'
605d934665056bd9f30d1b34a91ff4cf0fc5172a,'Fixed the shape functions of the QuantizedAdd and QuantizedMul ops\n\nPiperOrigin-RevId: 159772841'
459cd698b10e0936be05cfda1ab26016302fb626,'Merge pull request #5 from tatatodd/master\n\nAnother try at the Permute fix'
e89f04d8013bd4e972228a74a02ab772370c8168,'Fix calling Literal member functions.'
5a25cba3423060cfff038a4e42606c74d44b6663,"""Suggest people need to do some build environment ./configur'ing.\n\nFixes #4279\n\nPiperOrigin-RevId: 159738412"""
15a8df724a9a426803a8e67d228eca683bd972a6,"""Fix mac build\nclone from meheff's change:\n[XLA] Change return type of DeviceAssignment::Deserialize to fix build\nbreakage on mac.\nThe mac build had the following error:\n\nerror: incomplete type 'xla::DeviceAssignment' used in type trait\nexpression\n\nThis was due to a static method returning a StatusOr<DeviceAssignment>\ninside of the definition of DeviceAssignment."""
bc691ddb09b3a33a462d63ff418e90007159156f,'Merge pull request #10957 from tensorflow/tfboyd-patch-2\n\nFixed path to seq2seq.py and minor formatting'
af7bf3950e745a03ed3c34e13fca0d421c4a6f7e,'Merge pull request #10955 from yongtang/10853-delete\n\nFix mismatched delete in mkl_tfconv_op.cc'
62fb49d314384ae86e974a0bd3bb85c78fbd7980,'Fix visibility error for contrib/remote_fused_graph/pylib/BUILD.'
4c75252f25eec9f787dd009566607fd21d354548,'fix initial test values to avoid numerical instability'
c0ea385ad482ae99ea08bedc20760829a74c9a88,'Fixed the scalar output for shard api when outputs_from_all_shards=True.\n\nPiperOrigin-RevId: 159726444'
b58d9835334758e9977600dedfaafe82119b815a,"'Fixes of AutoParallel bug (#10368)\n\n* Fix the bug that auto_parallel could replicate variable snapshot name\r\n\r\n* Use NodeName in grappler:utils instead of substr, convert variables->variable_def of grappler item\r\n\r\n* remove variable_def from grappler item, exclude snapshot nodes from dont_replicate_nodes in auto_parallel'"
41f3f76970726fe4ec2cd9e485a04e6f072a3bce,'Fix typo in docstring\n\nPiperOrigin-RevId: 159714414'
ed9d8d2d6065e96aebf5551a4f0e46601ff76821,'Fixed memory leak that can be triggered by a failed node evaluation\n\nPiperOrigin-RevId: 159707380'
97fcfdfa6ea86d54e71d76c947a4fd447e3fba12,'Fixed path to seq2seq.py and minor formatting'
8d2d639ef044c75fdd19e1c8bf4d1e91c6625652,'Fix a bug in the memory optimizer when two inputs to a node are both recomputed\n\nPiperOrigin-RevId: 159700457'
8d42202b2a7066fe51da707a304d3ba43f4b6178,'Fix mismatched delete in mkl_tfconv_op.cc\n\nThis fix fixes mismatched new[]-delete in mkl_tfconv_op.cc\n\n(the file went through clang-format so there are some additional\nchanges)\n\nSigned-off-by: Yong Tang <yong.tang.github@outlook.com>'
26301bd5582d8591797af350ed1734fe7a21c800,'fix error format'
9e4fa8ebbd5e99d1a0b3eda2272c3061febf7fa8,'Merge pull request #10772 from Intel-tensorflow/mkl-biasaddgrad-fix\n\nChanging context search for BiasAddGrad rewrite from BFS to stricter check'
49292d15d22cf685516dc34711f7b0aae6dbb1e1,'Merge pull request #2 from tatatodd/xla_ir_array_fix\n\n[XLA] Explicitly instantiate Permute template func'
eb197c45eda55b1047b00f1136a4fec2b8adb2d5,"""[XLA] Explicitly instantiate Permute template func\n\nThis is an attempted fix for older compilers that can't deduce the template args."""
3b3a582e3e80accc8ee77b85f79f8d9ad1e4cdb0,'Fix typo in comment. NFC.\n\nPiperOrigin-RevId: 159587442'
9cc14c65b282d638c126c06011dec76595da057c,'Merge pull request #10841 from taehoonlee/fix_references\n\nFix references'
e3315f31d63df745d42d3d449e217fb16e43b03b,'Merge pull request #10846 from hbrammer/patch-1\n\nFix Java OperationBuilder documentation example'
e35dc9b5ce3e47d148ae7b13804cbedc2b9115da,'Fix off-by-one error in oov bucket docstring\n\nPiperOrigin-RevId: 159572763'
f580c21053c47a12b3b816cc50c261479f36db5d,'Fix TensorForest feature bagging when using feature-column data.\n\nPiperOrigin-RevId: 159566463'
95d91a3e065d7ddd3a0201af61e5e78330449d37,'Minor docstring formatting fix.\n\nPiperOrigin-RevId: 159558652'
9c88b5ee38e83c9b75bf6785ff99293a87691a79,"'Fix Java OperationBuilder documentation example  \n\n""Constant"" is not a registered Op type, ""Const"" is.'"
73af9bfa58dc1ff9df09fe9495e9658f778f6dc7,'Improve layout assignment for reshape.\n\nCheck if the default layout can be used to reach a bitcast instead of checking if it is a bitcast with MajorToMinor layout.\nAlso avoid propagating padding. This fixes a bug where a copy which is a bitcast (except for padding) is not optimized away.\n\nPiperOrigin-RevId: 159539895'
38615cb8ad4c02dc6050c6b895b781e59e5609f1,'Fix references'
