Commit SHA,Commit message
6155cd1ccfd1c5308efbb3691564790295da47fe,"Fixes #8666 which removes referral to a deleted function
Change: 154754448"
81eef33cc4d03580d7f3d0636ef5bab878dca909,"Added gradients + tests for ImageProjectiveTransform (#9533)

* Added gradients and tests for projective_transform

* Lint fixes"
02c0a9651cc9d956af866ca40bad4b6c5f129920,"Fixed minor spelling errors and an incorrect link.
Change: 154752409"
54d78fdb9461111af31dc2c8d08db833a6402e17,"Fixes latex in math ops' documentation.
Change: 154752402"
3bdea6179da97ce309a48f31ca5f311ebf36506f,"Fix TF-Slim TFExampleDecoder link/references in README (#9349)

The slim/data README references the tfexample_decoder.py file as
tfexample_data_decoder.py. This commit fixes the corresponding
broken link and adjusts any additional references accordingly.

Signed-off-by: Paul Van Eck <pvaneck@us.ibm.com>"
cd2789e5e771fd01fa4bc3f00ae93f089ed30b65,"Add link for Xavier initializer paper and update example for zero_faction function (#9426)

* Add link for Xavier initializer paper and update example for zero_faction function

* fixed broken link

* use template instead of path for doc links"
dbdc9fc2ed2e8f9b247c8b2980b0bcd079e39359,"Add should-use for commonly misused ops.

Fixed a bunch of invalid callers (by initially using should_use_with_fatal and looking for failing unit tests)
Change: 154748211"
99edb91f178bb6814188ece8a8239999976a029d,"Add ibverbs support for RoCEv2 networks (#9432)

* add gid to enable running on roce

* fix typo

* add gid definition in rdma.h

* fix typo

* gid changed to snp and iid

* typo

* increase hop_limit to its upperbound"
95f37ebf0bd46c328266f65bbd16d319c0efab3d,"Fix build issue when `/usr/bin/python` path is not available (#9547)

This fix tries to fix the build error where `PYTHON_BIN_PATH` is not
used in `tf_version_info_genrule()` (which will cause build error
if `python` is not available in the `PATH`).

This could be an issue even if `python` is available yet a different
python location is used in `./configure`.

This fix fixes the issue by passing `$(PYTHON_BIN_PATH)` explicitly
so that same python version could be used:
```udiff
-      ""$(location //tensorflow/tools/git:gen_git_source.py) --generate $(SRCS) \""$@\"""",
+      ""$(PYTHON_BIN_PATH) $(location //tensorflow/tools/git:gen_git_source.py) --generate $(SRCS) \""$@\"""",
```

See issue description:

In one of the build machines (Ubuntu 16.04) only python3 is available
(/usr/bin/python3) without python 2:
```
ubuntu@ubuntu:~/tensorflow$ python --version
python: command not found
ubuntu@ubuntu:~/tensorflow$ python3 --version
Python 3.5.2+
ubuntu@ubuntu:~/tensorflow$ which python3
/usr/bin/python3
```

After configure with `/usr/bin/python3`:
```
Please specify the location of python. [Default is /usr/bin/python3]:
...
```

The following is the error:
```
ubuntu@ubuntu:~/tensorflow$ bazel build --config=opt //tensorflow/tools/pip_package:build_pip_package
WARNING: /home/ubuntu/tensorflow/tensorflow/contrib/learn/BUILD:15:1: in py_library rule //tensorflow/contrib/learn:learn: target '//tensorflow/contrib/learn:learn' depends on deprecated target '//tensorflow/contrib/session_bundle:exporter': Use SavedModel Builder instead.
WARNING: /home/ubuntu/tensorflow/tensorflow/contrib/learn/BUILD:15:1: in py_library rule //tensorflow/contrib/learn:learn: target '//tensorflow/contrib/learn:learn' depends on deprecated target '//tensorflow/contrib/session_bundle:gc': Use SavedModel instead.
INFO: Found 1 target...
ERROR: /home/ubuntu/tensorflow/tensorflow/core/BUILD:1363:1: Executing genrule //tensorflow/core:version_info_gen failed: bash failed: error executing command /bin/bash -c ... (remaining 1 argument(s) skipped): com.google.devtools.build.lib.shell.BadExitStatusException: Process exited with status 127.
/usr/bin/env: 'python': No such file or directory
Target //tensorflow/tools/pip_package:build_pip_package failed to build
Use --verbose_failures to see the command lines of failed build steps.
INFO: Elapsed time: 3.548s, Critical Path: 0.20s
```

Signed-off-by: Yong Tang <yong.tang.github@outlook.com>"
0282080ef3df0187f46fa5972b8cd718d668d4f9,"Fix Community link in README (#9577)

Signed-off-by: Paul Van Eck <pvaneck@us.ibm.com>"
bcf7e53d183a97f7139e3e1343eed363b69c2877,"Small fixes to op generation.
Change: 154745991"
c71f12cadca136e72c9dcc35d984475c1c9f6497,"Fix link in installation docs for OSX (#9556)

* Fix link in installation docs for OSX

* Correct anchor, fix one more place in file."
a48d2ae1e5b6fb656839c8c9f2b353b14d842bd2,fix some trivial typos (#9565)
99cc759e0ba0ae056d0d8f991b66e99cf4f2a91a,Fix misspellings in tensor flow tools (#9574)
fcfb5482da6da3221f8ea843829c24a289c4a4c8,"Update ""Using TensorFlow via Docker"" README to mention memory limits.

Fixes #7861
Change: 154721550"
9a68fb3812477751e5651477281d3eb003d5e509,"Docs fix for sdca_ops.cc
Change: 154710766"
203b36898e14f0f90fd4ae90b8c5535182c86b9a,"Merge commit for internal changes

Fixed conflicts by taking --theirs:
	tensorflow/contrib/seq2seq/python/ops/attention_wrapper.py
	tensorflow/docs_src/install/install_mac.md
	tensorflow/tensorboard/components/tf_tensorboard/tf-tensorboard.html"
f582fdcfe77785522675653591757121dfbe7bd6,"Fixed a couple of typos.

This fix fixes a couple of typos:
```
s/unneccessary/unnecessary/
s/accidently/accidentally/
```"
1d679a04765c4cfa271335483fc28270834f43be,"Fix broken links to images, make all image links absolute.

Fixes #8064, fixes #7685.

(after docs republish)
Change: 154614227"
c2de8f94051e10ceabc5aff6d0ed6f6e3a79ac61,use test fixture for all reshape operations
0a9b39caefd437fec742ae48b25061abd6e2699b,"When allocating GPU constants, check to see if the destination
tensor is intialized early (because we ran out of memory) and report
it as such.

Fixes #7025.
Change: 154603030"
8acd664fa1dfbaafe6399bdbb969eddd9446d6a5,"Fixup tf.contrib.labeled_tensor.select to handle tuples properly

You can use a tuple to label a point along an axis, so tuples should not be
converted into lists of points for indexing.
Change: 154603014"
be88359aa1cd5e0221427a3626e0f690239b89de,"Remove or warn about nn_ops accidentally registered to ints

Several nn_ops were registered for ints accidentally.  Some of these even have
kernel registrations for ints which do very strange things.  The ops without
kernels registered have been restricted to floating point types, and warnings
have been added for those with kernels.  Other ops were registered with more
float types than they had kernels for.

Fixes #9317.  Fixes #5539.
Change: 154595629"
561fb9b89f49fe12e594f093a7073568c74910ef,"Document that tf.train.batch is nondeterministic

Fixes #9441.
Change: 154593819"
4ef4a1231d9db8e965f2319f9aa6af5b61b7580e,"Fix losses.get_regularization_losses documentation to avoid implying losses are Variables.
Change: 154593246"
998baa0f1fa8aee4382be1a00e4ae9ee70a6b194,"Added expalanation when to use embedding_lookup_sparse instead of sparse_tensor_dense_matmul.

Fixes #8131
Change: 154591681"
863048121dc594acee3bcd869ab6dfef3109ce93,"Documentation fixes for TF Layers tutorial (see #8301)
Change: 154591046"
3f68ed17518cc3190ac86b38f4268b5d5b7f0b0d,"Improve docstring on strided_slice to refer users to easier function.

Fixes #5761
Change: 154590417"
71319c58a3436fbd7081e49c52878dd1ba1772b5,"Clarify candidate sampling ops documentation

Removes incorrect ""per batch"" language.

Fixes #3824.
Change: 154587896"
59901f8e51bceb48f2e260caad45d633f0f3161b,"Small comment fix.
Change: 154586226"
a4b352bfddd518b540c30e456f3bc0027ba9351f,"Merge pull request #9520 from kant/patch-1

Fix minor typo -- ""pipelinining"" -> ""pipelining"""
9e10fc4c311a659eda8e9cfadb7f5192c909db55,fix build error
8352c05cc637b2635f326189ba11ce6254129493,"Fix shape documentation for tf.gather_nd and tf.scatter_nd

The new version of the shape documentation for both ops is hopefully correct and doesn't introduce temporary variables.  Additionally, tf.scatter_nd warns about nondeterministic behavior if indices contains duplicates.

Fixes #8245.  Fixes #8102.
Change: 154581230"
f3a86a0818c90e618b3fb3026286dbc2f5b1389c,"Fixes bug in state_ops.assign for PartitionedVariables
Change: 154577958"
f635c181204b7e46d07c8f3457b7d1fbd7b95b57,"Fix formatting on Estimator __init__ docstring.
Change: 154562449"
0c08c585591152046ca1e6781d1f2fa573427dfc,"Fix links to tensorflow/models

Fixes #8809
Change: 154553141"
00a8b7b492e8360633b73a033c65edbdb6d1aca9,"Fix SummaryAtEndHook when used with tf.learn's Experiment
Change: 154548095"
141e8d652eb113319301fff6d30452b01903b771,"Fix call to with_dependencies.
Change: 154501275"
9d983a97e78b862efc0aaf0627cae19fe2a2b5db,"Fixes alignment issue with nearest neighbor interpolation when align_corners=True. In particular, we change floorf() to roundf() in discretizing the continuous coordinates when align_corners=True.
Change: 154492447"
653c7dc2508556a5355a1341196c37d27cba1681,"[XLA] Fix CHECK failure in rematerialization.
cl/154253719 added a CHECK which fails if a value (LogicalBuffer) is used more than once by an instruction. This resulted in duplicate values in a list of uses.
Change: 154485725"
b8e4c4485894daa6e4f2bb3206428cb5421689f3,"Fix the shape function of the StackPush op
Change: 154458671"
7be3d9ee95e59f28126e3b9370fba738253fdc3b,"[XLA] Various HLO naming fixes.
This change includes a number of fixes to HLO instruction especially fusion instructions. Specific changes:

(1) Remove HloInstruction::set_name and HloComputation::set_name. These methods were a bit dangerous as it made easy to create non-unique HLO names. Replace it with UniquifyName which renames the object to a unique name based on its current name.

(2) Change the name of the fusion computations to ""fused_computation"". Previously it was named after the root.

(3) Change naming of fusion parameters. They are now named after the unfused-instructions whose values they represent. Also, previously superfluous "".1"", "".2"", etc, could be added to the parameter names. This change fixes that.

(4) Change naming of instructions in fusion computations to be identical to the instructions they were cloned from. Previously all fused instructions would end up having a .clone suffix.

(4) If HloInstruction::Clone() is called with an empty suffix, then don't add a ""."" to the name.
Change: 154454938"
7468625dc86721cbdadfbf0aabf6d2e4efe78f35,"Make binary ops delegate to rhs when tensor conversion fails (#8219)

* Make binary ops delegate to rhs when tensor conversion fails

* Fix test file's doc string

* Add comment"
1fb1a0798ffe6552a62937f6c739e2313d5903cf,"Fixing anaconda install command (#9277)

3.6 is the standard python version of anaconda. In order to get tensorflow installed correctly, version 3.5 is needed. Passing the exact version of python to the anaconda environment is necessary."
6a1825e2369d2537e15dc585705c53c4b763f3f6,"Implement atan2 (#9276)

* Add atan2 ops.

* Correct arguments from copied code.

* Fixed CUDA define, changes arguments and docstring.

* Added some tests for atan2.

* Fixed inf for python 2.

* Add atan2 to public API.

* Modify argument names and docstring."
a462e0f1911ecbf0650faf5ef7ec543801848c54,"Branch 154338128 (#9468)

* Improved support for lookup tables. These tables are often initialized from large files stored on disk, and can take tens of minutes to load: increased the initialization timeout to give grappler enough time to load them.
Change: 154303608

* Add eager (static) checking to assert_equal when constant values are available.

This raises errors during graph creation, when possible, instead of at runtime.
Change: 154304392

* Add tf.log_sigmoid

This is a numerically stable version of tf.log(tf.sigmoid(x)).  It's just
-tf.nn.softplus(-x), but it's easy to add and the identity is easy to mistype.

RELNOTES: Add tf.log_sigmoid(x) = tf.log(tf.sigmoid(x)) = -tf.nn.softplus(-x).

Fixes #3719.
Change: 154308666

* GrapplerItem is a struct and not a class
Change: 154319534

* Migrate tf_storage and tf_globals to d3v4.
Change: 154319656

* Allow SVStepCounter to measure progress for other counters beyond global_step.
Change: 154326389

* Provide a user-defined default constructor to grappler::ItemConfig to avoid compiler error
Change: 154331360

* [tf contrib seq2seq] Update BeamSearchDecoder + AttentionWrapper API:
* BeamSearchDecoder no longer tries to pass a tiling operator to the cell.
* Instead the cell must ""know"" about the fact that batch_size is now bigger.
* Much more explicit and careful error messages if batch sizes don't match.
* Added helper function to tile the batch by beam_width.
* AttentionWrapper now accepts an initial_cell_state argument (it'll pass the value back through when zero_state() is called).
Change: 154333600

* AllocationRegistry: only check fail if two different allocator types
are defined for the same name and priority.
Change: 154333776

* Add a conversion from xla session module to a list of node structure as a step of xla computation transformation
Change: 154337650

* tfdbg: Improve the way uninitialized tensor values and DT_RESOURCE tensor values are displayed

1. Fix the bug wherein DT_RESOURCE tensors are displayed as ""Uninitialized tensor"", even if they are initialized.
2. For truly uninitialized tensors, provide more information by printing the TensorProto, which contains the dtype and shape.
Change: 154338128"
5c2c39d19e64634dc9a3d33fec183cf324289355,"Fix two tiny bugs in cudnn_rnn_ops

1. test cudnn_rnn_ops_test.py:testSaveRestore was broken.
2. a tiny bug that hardcoded is_training in GRU model.
Change: 154347435"
05c77baecdafb2a44d3788b369a92cec66157162,"tfdbg: Improve the way uninitialized tensor values and DT_RESOURCE tensor values are displayed

1. Fix the bug wherein DT_RESOURCE tensors are displayed as ""Uninitialized tensor"", even if they are initialized.
2. For truly uninitialized tensors, provide more information by printing the TensorProto, which contains the dtype and shape.
Change: 154338128"
7c5defbff92d51bc43ca9c918179c0c29e8a8243,"GridRNN cell uses tuples for output and states (#6832)

* use tuple for states and output of gridRNN cells

* code style update, change LSTMCell to use state_as_tuple

* fix line continuations and example code in doc string

* checking for None explicitly"
9845d0e822f1a8ec455507f48541b379c9778829,"Add tf.log_sigmoid

This is a numerically stable version of tf.log(tf.sigmoid(x)).  It's just
-tf.nn.softplus(-x), but it's easy to add and the identity is easy to mistype.

RELNOTES: Add tf.log_sigmoid(x) = tf.log(tf.sigmoid(x)) = -tf.nn.softplus(-x).

Fixes #3719.
Change: 154308666"
7bd133cd21be98eaf261f664c81bbd8c1837d1c5,"Add tensorflow/core/kernels/function_ops.cc to Makefile (#9459)

This should fix the breakage in Makefile-based builds after 858e0afcc45c39b6428bf82ab1444323e925cfd8."
d133dc0aa766571967d68c1a9eff5e3a3aa4f79d,"Usability bug fix: Print out expected input types, output types, and
name of op in error message.

Before, you got:
TypeError: Inputs are not compatible with input types

But you have no idea what the type mismatch is, or even worse,
what the op is.

Now you get:

TypeError: In op 'Foo', inputs are not compatible with input types. expected types: [tf.string_ref, tf.string, tf.int64], input types: [tf.string, tf.string, tf.int64]
Change: 154235334"
0777da4faf9e5a1bed1c29356a7d129ec1d33340,"Bug fix to checkpoint_utils.init_from_checkpoint().

Prior to this change, attempting to restore variables under a specific scope
would also restore variables under other scopes whose names shared the same
prefix, mangling the names slightly. For example, if a client tried to restore
variables under 'my_scope/' and there was a variable named 'my_scope_1/foo' then
the function would try to restore a variable with the mangled name 'my_scope/1/foo'.
Change: 154229485"
1d8ac37322983c71f02d0300766740172ad00485,"Fix link way in xla_tf_util_test
Change: 154226057"
71425b5713494546cf0e2471d24dcd83e5765473,"Split graph_to_functiondef into its own library.
Add a non-const overload of Graph::input_node().
Fix comment in description of Merge op.
Change: 154225918"
c19dd491e57c6ed8f4aedec69d6653478f5824ee,"Fix queue runner test flakiness. The cost graph may be requested before cost_graph_ is stored.
Change: 154224628"
f213edbe471c2d22ceff6c5d2ef5e626e555d90b,"Close FileWriterCache before moving training directory in estimator_test (#9281)

Fixes #9185
* Make sure clear() close()s filewriters.
* clear FileWriterCache before moving training directory
* Add close() to FakeSummaryWriter"
311734a965b374ceb7a22d3b7331477c2402edec,"Fix bug with optimizer not propagated from KernelLinearClassifier constructor.
Change: 154190471"
d48ef8f6b743c715e8209e7faf4d2c46ace57046,"Fix doc for CTC_Greedy (#8690)

* Fix doc for CTC_Greedy

 The output is the minus the sum of the logits and the logprobs

* Corrext sentence"
a2276eefa2770e69298f7a03180de2505d791826,"[XLA:HLO] Avoid stuttering the clone suffix in HloInstruction names.
Previously an HloInstruction cloned multiple times would have a name like
""foo.clone.clone.clone."". Change this to ""foo.clone3"" where the number is the
number of times the instruction has been cloned.
Change: 154095902"
866087d2257dc80695a29a04d48b2331570fe819,Clarify scope argument documentation tf.get_collection. Fixes #9314. (#9418)
f6cb79b53c6d26173d1d596d75a9da415f5ebcd0,"Fix persistent memory tracking for queue ops.
Change: 154081725"
7cc3f9eb24516b70e80a2d679729843e00860df6,"Migrate the tf_graph_common component to use webfiles

Move all TypeScript files to be within the same directory. Otherwise, the build tool outputs JS files in subdirectories, which breaks links in HTML files.

Fixed some type-related issues to allow for compilation.

Added the noResolve flag to the TypeScript compilation command. This prevents the compiler from following triple slash references within typings (such as the one in polymer.d.ts).
Change: 154009186"
4fa785e5d016bad7f2cca9bb5fc69ee2ed9f38c5,"Use slash after node prefix. It produces better organized graphs in tensorboard.
Change: 153959030"
34c738cc6d3badcb22e3f72482536ada29bd0e65,"Merge pull request #9386 from schaber/schaber-patch-1

Fix typo in encoders.py documentation"
921947028277dd1dbbed0ac1e64a41fcce12cc61,"Improve ISSUE_TEMPLATE.md (#9385)

* Improve ISSUE_TEMPLATE.md

* Fix system information section"
092172c32cba7e38d6308191cc6e4f6b46a64a1f,Fix typo in encoders.py documentation
640963a1e106d8a36d4a18cb5d27d0f8e6f5db7e,"Merge pull request #9353 from wydwww/master

Fix typos"
92675de336721b0d03902a0fa5a07685a3269162,"Merge commit for internal changes

Manually fixed conflicts by accepting --ours:
	tensorflow/contrib/slim/README.md

Manually fixed conflicts by accepting --theirs:
	tensorflow/contrib/learn/python/learn/datasets/mnist.py
	tensorflow/contrib/verbs/BUILD
	tensorflow/contrib/verbs/grpc_verbs_client.cc
	tensorflow/contrib/verbs/grpc_verbs_client.h
	tensorflow/contrib/verbs/grpc_verbs_service.cc
	tensorflow/contrib/verbs/grpc_verbs_service.h
	tensorflow/contrib/verbs/grpc_verbs_service_impl.cc
	tensorflow/contrib/verbs/grpc_verbs_service_impl.h
	tensorflow/contrib/verbs/rdma.cc
	tensorflow/contrib/verbs/rdma.h
	tensorflow/contrib/verbs/rdma_mgr.cc
	tensorflow/contrib/verbs/rdma_mgr.h
	tensorflow/contrib/verbs/rdma_rendezvous_mgr.cc
	tensorflow/contrib/verbs/rdma_rendezvous_mgr.h
	tensorflow/contrib/verbs/verbs_server_lib.cc
	tensorflow/contrib/verbs/verbs_server_lib.h
	tensorflow/contrib/verbs/verbs_service.proto
	tensorflow/contrib/verbs/verbs_util.cc
	tensorflow/contrib/verbs/verbs_util.h
	tensorflow/core/distributed_runtime/rpc/grpc_server_lib.cc
	tensorflow/core/distributed_runtime/rpc/grpc_server_lib.h
	tensorflow/core/framework/function_testlib.cc
	tensorflow/core/graph/mkl_layout_pass.cc
	tensorflow/core/graph/mkl_layout_pass_test.cc
	tensorflow/core/graph/mkl_tfconversion_pass.cc
	tensorflow/core/graph/mkl_tfconversion_pass_test.cc
	tensorflow/core/kernels/fixed_length_record_reader_op.cc
	tensorflow/core/kernels/mkl_concat_op.cc
	tensorflow/core/kernels/mkl_conv_grad_bias_ops.cc
	tensorflow/core/kernels/mkl_conv_grad_filter_ops.cc
	tensorflow/core/kernels/mkl_conv_grad_input_ops.cc
	tensorflow/core/kernels/mkl_conv_ops.cc
	tensorflow/core/kernels/mkl_fused_batch_norm_op.cc
	tensorflow/core/kernels/mkl_lrn_op.cc
	tensorflow/core/kernels/mkl_relu_op.cc
	tensorflow/core/kernels/mkl_reshape_op.cc
	tensorflow/core/kernels/mkl_tfconv_op.cc
	tensorflow/core/kernels/sparse_tensor_dense_matmul_op.cc
	tensorflow/core/kernels/sparse_tensor_dense_matmul_op.h
	tensorflow/core/kernels/sparse_tensor_dense_matmul_op_gpu.cu.cc
	tensorflow/core/ops/array_ops.cc
	tensorflow/core/ops/nn_ops.cc
	tensorflow/core/util/mkl_util.h
	tensorflow/examples/tutorials/mnist/mnist_with_summaries.py
	tensorflow/python/kernel_tests/reader_ops_test.py
	tensorflow/python/kernel_tests/sparse_tensor_dense_matmul_grad_test.py
	tensorflow/python/kernel_tests/sparse_tensor_dense_matmul_op_test.py
	tensorflow/python/ops/io_ops.py
	tensorflow/python/ops/nn_impl.py
	tensorflow/python/ops/sparse_grad.py
	tensorflow/tensorboard/gulp_tasks/vulcanize.js
	third_party/jemalloc.BUILD"
3c0900a49c11b7975c7accc026153bbc2001c018,"Fix python3 build caused by recent RNNCell refactor.
Change: 153902768"
e58225b6ede5f3ecfe0607327b2f24d10b08dc1a,"Support multi-dimension weights for multi-class metrics.
Fix weighted loss.
Fix some lint errors.
Change: 153887559"
3bf7bc9ebb3168791d8f217f46f6413888ccea92,"Python 3 compatibility bugfix in tensorboard/scripts/generate_testdata.py.
Change: 153863140"
54cda0a2650f6301977793262b9f4c1c607ed5c5,"Fix typo in 'density'.
Change: 153861823"
7ee26f7e144849d07e985b0a1c8abf7bf36adb27,"Fix some ClangTidy warnings in third_party/tensorflow/core/common_runtime.
Change: 153861629"
48d9915ebca770b40c4497a13c3edb87b6b042d0,"Merge pull request #9352 from szpssky/patch-1

fix slim README error"
b0594e1b82180efe5b1d0558b4410137f3974b93,"[XLA] Fixes some div-by-zero bugs.
Change: 153795265"
9fd28d29ebb03597c03d205696213b1d5d7ac4d1,fix typos
5f606e4d306f8cd637ff2509326278e6096a6e6f,"fix slim README error

vgg.vgg_16(images) will return two values."
623dd8361325d22d1487b6a2ec67c54065dd726b,"Merge pull request #9348 from wangyum/tflean-fix-doc

Fix tflearn doc incorrect comment"
c1bd0fe248c63b58b0b663a8c8529791354fdf75,"- Bug fix in ShapeInference
 - CommaSeparatedString and VectorString added to xla_util.h
 - ReferenceUtil can now do more general Pad ops.
Change: 153782516"
35d358f92dad1aaafd6afe4995db7b1db0e53d13,"Fix serious bug which broke TensorBoard when there are many scalar runs and few text runs.
Change: 153780710"
7c068a3784d797ebdfb8f768ecb486479cbc4b93,"Fix _get_arguments to work with partials.
Change: 153776958"
fa25fcbbc9c3c0b9dea4c6bc0bf26ac10f790125,Fix issue where TensorBoard run selector can become non-responsive.
7a49d4667c059823dff4db9822b5b9019fde8824,"Merge pull request #9350 from dandelionmane/fix-run-selector-bug

Fix issue where TensorBoard run selector can become non-responsive."
f942e8c21658e20cdba20b3bba025a71cbb5e60a,"Fix typo in ""First TensorFlow program"" from open source README

This is sort of pedantic, but the Python prompt prints strings with quotes.
Change: 153772799"
b853b2172d3811f098d81fd315da483fd5190777,Fix issue where TensorBoard run selector can become non-responsive.
b728b749402309912d33f365bb349db0897690bf,"Merge pull request #9291 from asimshankar/r1.1-9074

Docs: Fix #9074 in release branch"
a08456e39eb4d5a3d80dda922a08c796769da9c6,Fix incorrect comment
20a52139efd7ddf34740db99d993c66976fc94c1,"Add unreduced NONE, and reduced MEAN options for losses.
Remove ""WEIGHTED_"" prefix from other Reduction constants.
Change: 153758104"
c0088ae3d2541d8e00fc238377dd802a811624f3,"[XLA] Fix the parameter instruction printing issue

Append the parameter number to the fusion parameter name, and use the parameter
name rather the instruction name in creating the new parameter.

Show the paramameter number when printing out parameter instructions.
Change: 153752424"
54ce98f636a927eb8685ba743fd29f111f552e93,"Fix missing assertion methods in core_rnn_cell_test.py

The assertEmpty and assertNontEmpty methods do not appear to be universally available across the environments that TF is tested on.
Change: 153751634"
dcb1e2166ae4cb321e11644acc9bc909c05446e9,"Fix const-ness of master_env.

A recent change in grpc_server_lib removed const from
the master_session_factory function. This change fixes
master_env.h to accurately reflect the new type
signature.
Change: 153751309"
60e803ae8a862b6ced7e84c4d9c3077d6297d010,"Vulcanize TensorBoard (for the pip package)

This new version fixes a bug in the graph and embedding projector dashboards. They had been initialized before being added to the DOM, which is problematic because initialization of those dashboards depends on properties of the DOM.
Change: 153495107"
817533db9b17b5456b85ba9187df7262c2c9c453,"[XLA] Fix incorrect comments
Change: 153737501"
92bf4b39274d6da59ddf710f5ef5be2e9039a99e,"Fix graph_transform documentation:
  - remove \ from within strings
  - remove :0 from inputs and outputs, so fold_constants works
  - make sure fold_(old_)batch_norms runs before quantize_weigths
    and round_weights.
Change: 153728959"
733af539ea1f847de2f209452e9a6120f56315bd,Fix uninitialized local variable (#8783)
cbebbc032971e44522d1e76b3be670cc58feaa72,Fix no attribute prediction_key error (#8758)
2cd2c124488f596e255f35b0c22f72f65b4f7d5d,"Merge pull request #9293 from richardjdavies/fix-multirnncell-call

Force new instance creation in MultiRNNCell"
0557e8f90c1a2f027f4561c70558c6c836138058,"Fix typo in LINE#471 (#9323)

change cell_input_fn to probability_fn, bug reported in https://github.com/tensorflow/tensorflow/issues/9312"
149553af786d05a7c7c07198acacf3623a2cc3b1,"libtensorflow: Fix typo

Windows: Fix typo in C API binary release script.
(Not that the C API binary release for Windows is ready to release yet)

Linux/Mac: Fix typo in libtensorflow_proto.zip location
Change: 153656805"
fd14d0ac6ab5df924ec63f9cf073b384863d0f17,"Support the whence parameter in GFile's .seek() to match Python's file
semantics. Also rename position to offset to match Python's file parameter
naming.

Fixes numpy.load() from gfile.
Change: 153655962"
bcb77007ad9d0be3d6b5e7ff8338f982d99c1a7a,"Add new hexagon ops and fix hvx ops support checker
Change: 153650245"
dd40e9840da886c2a8b296146c709907c0dd3d85,"Ibverbs-based RDMA path (#8943)

* initial check-in

* modifications according to review feedback

* fix BUILD file

* Update BUILD

Add missing comma in verbs/BUILD file

* Buildifier fix

* Buildifier fix #2

* added #define TENSORFLOW_USE_VERBS

* fix defines()

* buildifier fix

* link option fix

* fix TENSORFLOW_USE_VERBS"
242e0fc80a800fb5caec7ebcbea2cad3ec69f598,"Fix bug in resource variable to/from proto
Change: 153626178"
e1d5eb3fc789066d5cbedfffbcde2dbabb7ad98d,"Fix timeout propagation in distributed runtime.

The following fixes were required:
- In grpc_session.cc we use the config.operation_timeout_in_ms value if one is not given in RunOptions.
- We provide the default timeout value from the config in grpc_server_lib to the LocalMaster and GrpcMasterService. This allows them to use this value in the CallOptions.
Change: 153624168"
779aae1211204422636f468e8fcbbf3a1ab632db,"[tf contrib rnn] Bugfix: DeviceWrapper's zero_state gets created on self.device.
Change: 153607222"
1f210ad7c2a81fe27196dd1a85c9bb92f19bc94a,"Rejigger locking in master_session & ReffedClientGraph

This change simplifies locking and avoids reader-writer contention
in MasterSession::Extend by allowing to execute without waiting
for all concurrent Execute calls to quiesce.

Fixes #9136
Change: 153600372"
b1e174e4204e0661c9060dddd8ea7513cf7f9915,"Merge pull request #9295 from dtrebbien/patch-5

Fix a small copy/paste typo in a comment"
8b6c3c8e8817b64e83ba3a7379935d0ea9232605,"Fix error messages for missing or unspecified partial run feeds/fetches.
Change: 153568192"
466baaa93830b42817478c2a09164bf42c58dd82,Fix a small copy/paste typo in a comment
ea0c7558390344194428cd8c3b77457345ae6425,"For SummaryAtEndHook, move FileWriterCache to after_session_run function in
order to fix the b/37347760 for text summary plugin temporarily.
Change: 153506993"
15c475463cf48b58f42ef81df8687fae79bd9c60,"[XLA] Fix the indentation for printing fusion computation.
Change: 153502127"
8cabc326b0081fb9015f6d70f30512f20aa0fba5,"* Properly compute Hermitian matrices in self_adjoint_eig tests.
* Disable self_adjoint_eig tests for complex types until we fix crash in Numpy code when compiling with nvcc or cudaclang.
Change: 153500103"
e25925838ea1e12f865926d93147f265665a195a,"Vulcanize TensorBoard (for the pip package)

This new version fixes a bug in the graph and embedding projector dashboards. They had been initialized before being added to the DOM, which is problematic because initialization of those dashboards depends on properties of the DOM.
Change: 153495107"
c5f99a9973290964e2e3cb2508c9087611ae9ca3,"Added ""hop_bytes"" option to FixedLengthRecordReader (#8970)

* Add overlap option to fixed_length_record_reader

* fixed bug(typo)

* Add unit test for overlap option of fixed_length_record_reader_op

* Add unit test for hop_bytes argument

* fixed python import order, add comment for the new checking condition"
746fd0c4cc24f8797e8e93ac0e519d682755305e,"Docs: Fix #9074
Change: 153414133"
ba0ab4c09a0746d447bfcc76f8de4cfaf2bc1c57,"Remove most of d3 references from projector and fix many lint errors along the way (mostly let => const)

Remaining is random normal variables, and color scales.
Change: 153467106"
cf0eef65fa8fb04ef0788f460948f9f002f3355f,"Merge commit for internal changes

Fixed following conflicts taking --theirs (i.e, internal):
ISSUE_TEMPLATE.md
tensorflow/contrib/cmake/CMakeLists.txt
tensorflow/contrib/cmake/tf_c.cmake
tensorflow/contrib/cmake/tf_python.cmake
tensorflow/contrib/cmake/tf_shared_lib.cmake
tensorflow/contrib/image/kernels/single_image_random_dot_stereograms_ops.cc
tensorflow/contrib/image/ops/single_image_random_dot_stereograms_ops.cc"
fdbeae662c27b0a30d598bd373e1fff07b4905ef,"Merge pull request #9265 from ragulpr/master

fix style_guide.md my_op-example"
98f9dd67f7cfe339a3794bee9fa0b83a69462ff6,"Ensure that we merge config provided to tf.train.create_local_server with config provided to Session constructor.
Fixes #8982.
Change: 153433741"
